monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,1024,8064,15104,22144,29184,36224,43264,50304,57344,64384
mean                 2.087 s    (2.084 s .. 2.090 s)
std dev              4.593 ms   (0.0 s .. 5.013 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/50304
time                 2.375 s    (2.330 s .. 2.424 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.400 s    (2.394 s .. 2.404 s)
std dev              6.863 ms   (0.0 s .. 7.836 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/57344
time                 2.727 s    (2.658 s .. 2.767 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.741 s    (2.734 s .. 2.745 s)
std dev              6.250 ms   (0.0 s .. 6.382 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/64384
time                 3.065 s    (3.009 s .. 3.160 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 3.071 s    (3.058 s .. 3.079 s)
std dev              12.73 ms   (0.0 s .. 14.67 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/importance/monad-bayes sampler/1024
time                 21.27 ms   (20.99 ms .. 21.58 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 21.05 ms   (20.94 ms .. 21.20 ms)
std dev              438.0 μs   (365.8 μs .. 519.0 μs)

benchmarking BetaBin.urn/importance/monad-bayes sampler/8064
time                 165.0 ms   (162.2 ms .. 168.0 ms)
                     0.999 R²   (0.999 R² .. 1.000 R²)
mean                 165.9 ms   (164.9 ms .. 166.8 ms)
std dev              2.078 ms   (1.555 ms .. 2.781 ms)

benchmarking BetaBin.urn/importance/monad-bayes sampler/15104
time                 306.3 ms   (300.5 ms .. 312.5 ms)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 313.0 ms   (309.1 ms .. 315.6 ms)
std dev              5.819 ms   (3.848 ms .. 8.934 ms)

benchmarking BetaBin.urn/importance/monad-bayes sampler/22144
time                 452.2 ms   (445.1 ms .. 459.6 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 456.9 ms   (453.9 ms .. 459.2 ms)
std dev              4.289 ms   (2.620 ms .. 6.521 ms)

benchmarking BetaBin.urn/importance/monad-bayes sampler/29184
time                 628.7 ms   (596.8 ms .. 663.9 ms)
                     0.996 R²   (0.993 R² .. 1.000 R²)
mean                 610.3 ms   (600.3 ms .. 623.3 ms)
std dev              17.06 ms   (9.446 ms .. 27.67 ms)

benchmarking BetaBin.urn/importance/monad-bayes sampler/36224
time                 747.6 ms   (738.3 ms .. 764.7 ms)
                     1.000 R²   (0.998 R² .. 1.000 R²)
mean                 748.6 ms   (743.2 ms .. 754.6 ms)
std dev              8.251 ms   (5.387 ms .. 11.64 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.urn/importance/monad-bayes sampler/43264
time                 893.8 ms   (876.9 ms .. 904.9 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 893.5 ms   (886.3 ms .. 898.4 ms)
std dev              7.788 ms   (5.575 ms .. 9.696 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.urn/importance/monad-bayes sampler/50304
time                 1.018 s    (993.9 ms .. 1.054 s)
                     0.999 R²   (0.994 R² .. 1.000 R²)
mean                 1.027 s    (1.015 s .. 1.040 s)
std dev              17.37 ms   (11.60 ms .. 24.72 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.urn/importance/monad-bayes sampler/57344
time                 1.183 s    (1.166 s .. 1.194 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.185 s    (1.179 s .. 1.194 s)
std dev              9.379 ms   (3.151 ms .. 13.51 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.urn/importance/monad-bayes sampler/64384
time                 1.320 s    (1.296 s .. 1.349 s)
                     1.000 R²   (0.998 R² .. 1.000 R²)
mean                 1.328 s    (1.315 s .. 1.341 s)
std dev              16.54 ms   (10.05 ms .. 22.40 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/1024
time                 31.25 ms   (31.08 ms .. 31.39 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 31.23 ms   (31.15 ms .. 31.31 ms)
std dev              253.9 μs   (202.8 μs .. 316.2 μs)

benchmarking BetaBin.urn/importance/random-fu sampler/8064
time                 248.7 ms   (246.3 ms .. 251.6 ms)
                     0.999 R²   (0.999 R² .. 1.000 R²)
mean                 248.6 ms   (246.6 ms .. 250.4 ms)
std dev              3.626 ms   (2.767 ms .. 4.949 ms)

benchmarking BetaBin.urn/importance/random-fu sampler/15104
time                 471.7 ms   (464.3 ms .. 478.8 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 467.9 ms   (463.6 ms .. 471.0 ms)
std dev              6.076 ms   (4.442 ms .. 7.617 ms)

benchmarking BetaBin.urn/importance/random-fu sampler/22144
time                 677.1 ms   (668.8 ms .. 696.3 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 684.8 ms   (676.0 ms .. 690.2 ms)
std dev              9.953 ms   (3.900 ms .. 14.94 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/29184
time                 888.5 ms   (863.8 ms .. 917.4 ms)
                     0.998 R²   (0.993 R² .. 1.000 R²)
mean                 897.4 ms   (881.7 ms .. 911.9 ms)
std dev              20.68 ms   (12.43 ms .. 28.63 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/36224
time                 1.138 s    (1.074 s .. 1.202 s)
                     0.999 R²   (0.996 R² .. 1.000 R²)
mean                 1.131 s    (1.106 s .. 1.148 s)
std dev              25.97 ms   (11.74 ms .. 34.80 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/43264
time                 1.352 s    (1.272 s .. 1.422 s)
                     0.997 R²   (0.992 R² .. 1.000 R²)
mean                 1.341 s    (1.303 s .. 1.368 s)
std dev              42.72 ms   (20.25 ms .. 57.88 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/50304
time                 1.513 s    (1.427 s .. 1.626 s)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 1.538 s    (1.526 s .. 1.560 s)
std dev              21.37 ms   (1000.0 μs .. 27.14 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/57344
time                 1.757 s    (1.674 s .. 1.864 s)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 1.776 s    (1.744 s .. 1.803 s)
std dev              32.87 ms   (24.98 ms .. 38.73 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/importance/random-fu sampler/64384
time                 1.936 s    (1.912 s .. 1.970 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.988 s    (1.967 s .. 2.010 s)
std dev              26.79 ms   (10.14 ms .. 35.45 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/1024
time                 72.51 ms   (72.05 ms .. 72.98 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 72.19 ms   (71.93 ms .. 72.47 ms)
std dev              711.9 μs   (606.5 μs .. 884.1 μs)

benchmarking BetaBin.urn/smc/monad-bayes sampler/8064
time                 576.0 ms   (573.0 ms .. 578.5 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 575.4 ms   (573.9 ms .. 577.2 ms)
std dev              2.573 ms   (1.843 ms .. 3.642 ms)

benchmarking BetaBin.urn/smc/monad-bayes sampler/15104
time                 1.089 s    (1.066 s .. 1.116 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.081 s    (1.077 s .. 1.089 s)
std dev              7.425 ms   (3.373 ms .. 10.09 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/22144
time                 1.592 s    (1.576 s .. 1.601 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.586 s    (1.580 s .. 1.592 s)
std dev              6.714 ms   (5.779 ms .. 6.869 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/29184
time                 2.099 s    (2.048 s .. 2.143 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.092 s    (2.083 s .. 2.098 s)
std dev              10.19 ms   (0.0 s .. 11.50 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/36224
time                 2.609 s    (2.559 s .. 2.661 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.603 s    (2.592 s .. 2.610 s)
std dev              11.67 ms   (0.0 s .. 13.37 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/43264
time                 3.078 s    (3.006 s .. 3.179 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 3.104 s    (3.080 s .. 3.120 s)
std dev              24.16 ms   (0.0 s .. 27.90 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/50304
time                 3.611 s    (3.550 s .. 3.659 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 3.614 s    (3.607 s .. 3.620 s)
std dev              10.31 ms   (543.9 as .. 10.92 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/57344
time                 4.100 s    (4.052 s .. 4.145 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 4.108 s    (4.099 s .. 4.116 s)
std dev              12.30 ms   (0.0 s .. 13.59 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/monad-bayes sampler/64384
time                 4.688 s    (4.557 s .. 4.753 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 4.615 s    (4.565 s .. 4.645 s)
std dev              45.56 ms   (0.0 s .. 51.14 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/1024
time                 66.08 ms   (65.73 ms .. 66.45 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 66.42 ms   (66.19 ms .. 66.66 ms)
std dev              674.5 μs   (529.6 μs .. 922.7 μs)

benchmarking BetaBin.urn/smc/random-fu sampler/8064
time                 529.5 ms   (519.6 ms .. 536.9 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 527.1 ms   (523.3 ms .. 530.3 ms)
std dev              5.652 ms   (4.480 ms .. 7.226 ms)

benchmarking BetaBin.urn/smc/random-fu sampler/15104
time                 980.6 ms   (967.0 ms .. 1.003 s)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 978.7 ms   (969.9 ms .. 987.1 ms)
std dev              11.84 ms   (6.826 ms .. 17.10 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/22144
time                 1.434 s    (1.395 s .. 1.512 s)
                     0.999 R²   (0.996 R² .. 1.000 R²)
mean                 1.442 s    (1.401 s .. 1.457 s)
std dev              27.80 ms   (2.628 ms .. 34.69 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/29184
time                 1.891 s    (1.785 s .. 2.030 s)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 1.900 s    (1.855 s .. 1.929 s)
std dev              44.53 ms   (20.04 ms .. 56.82 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/36224
time                 2.328 s    (2.154 s .. 2.520 s)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 2.384 s    (2.350 s .. 2.417 s)
std dev              55.38 ms   (0.0 s .. 56.57 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/43264
time                 2.683 s    (NaN s .. 2.951 s)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 2.789 s    (2.744 s .. 2.817 s)
std dev              41.97 ms   (0.0 s .. 47.98 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/50304
time                 3.232 s    (2.848 s .. 3.682 s)
                     0.998 R²   (0.992 R² .. 1.000 R²)
mean                 3.262 s    (3.178 s .. 3.318 s)
std dev              83.97 ms   (0.0 s .. 96.96 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/57344
time                 3.734 s    (3.574 s .. 3.943 s)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 3.764 s    (3.732 s .. 3.787 s)
std dev              35.81 ms   (0.0 s .. 40.65 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/smc/random-fu sampler/64384
time                 4.160 s    (3.968 s .. 4.331 s)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 4.242 s    (4.199 s .. 4.280 s)
std dev              63.70 ms   (0.0 s .. 66.75 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/1024
time                 67.26 ms   (66.93 ms .. 67.65 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 67.47 ms   (67.27 ms .. 67.76 ms)
std dev              641.6 μs   (441.0 μs .. 1.004 ms)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/8064
time                 528.9 ms   (525.8 ms .. 530.9 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 527.6 ms   (526.3 ms .. 528.7 ms)
std dev              1.975 ms   (1.560 ms .. 2.479 ms)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/15104
time                 992.1 ms   (989.6 ms .. 994.0 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 992.3 ms   (991.4 ms .. 993.7 ms)
std dev              1.527 ms   (619.2 μs .. 2.357 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/22144
time                 1.449 s    (1.438 s .. 1.466 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.456 s    (1.451 s .. 1.460 s)
std dev              6.046 ms   (2.607 ms .. 7.522 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/29184
time                 1.920 s    (1.912 s .. 1.928 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.916 s    (1.913 s .. 1.918 s)
std dev              2.653 ms   (810.2 μs .. 3.560 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/36224
time                 2.389 s    (2.385 s .. 2.397 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.386 s    (2.385 s .. 2.387 s)
std dev              1.590 ms   (0.0 s .. 1.650 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/43264
time                 2.843 s    (2.828 s .. 2.864 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.836 s    (2.832 s .. 2.840 s)
std dev              5.046 ms   (0.0 s .. 5.564 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.urn/mh by time/monad-bayes sampler/50304
time                 3.322 s    (3.300 s .. 3.341 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
